TimeStamp,Events,CH1-410,CH1-470,z
256392.732,,163.904,132.597,-0.2970303733251621
256492.734,,164.545,135.822,0.3866566226658377
256592.73,,167.877,138.968,0.7259528187081014
256692.722,,169.098,138.974,0.5815594887659414
256792.721,,168.693,138.414,0.5007643632159692
256892.72,,169.57,138.328,0.3763559601826528
256992.72,,169.268,138.116,0.36501942426356165
257092.714,,175.194,139.679,0.01757238880980686
257192.713,,169.819,137.164,0.07820213466033121
257292.706,,174.844,137.084,-0.5469827680625127
257392.704,,169.118,136.271,-0.04315378359586445
257492.705,,172.089,138.312,0.07968368791098239
257592.702,,173.975,140.477,0.3630709438198082
257692.7,,172.765,136.513,-0.4216901501057387
257792.693,,171.433,137.245,-0.08608846751331928
257892.689,,170.573,134.161,-0.706044064545137
257992.689,,166.602,125.053,-2.3676114733515754
258092.685,,165.438,130.292,-0.9912553106378296
258192.687,,167.447,132.044,-0.8199998550351116
258292.682,,167.201,131.04,-1.0245940645403173
258392.681,,168.955,131.19,-1.1996327911555542
258492.673,,174.909,133.893,-1.2820919305528649
258592.673,,170.428,131.925,-1.2009297614407555
258692.673,,165.572,132.654,-0.43940563880425254
258792.664,,163.195,134.738,0.34100484678993465
258892.667,,166.98,135.274,0.010951376366828112
258992.658,,162.962,133.516,0.08549593714857254
259092.655,,164.462,134.307,0.09211279009973482
259192.654,,164.741,133.443,-0.14309088317324636
259292.654,,165.497,131.158,-0.770594901280013
259392.648,,164.343,130.941,-0.679987221447423
259492.649,,163.462,130.569,-0.6589238546182039
259592.643,,163.36,132.787,-0.1224009075701626
259692.638,,165.824,133.766,-0.18823767820773224
259792.639,,166.073,134.571,-0.0268782199627012
259892.635,,166.385,134.81,-0.006402325140224399
259992.636,,161.88,133.413,0.21208195812769035
260092.63,,164.568,134.396,0.12006347182613678
260192.629,,163.797,131.156,-0.547420572442527
260292.623,,164.471,134.296,0.11221611714752502
260392.624,,166.275,131.401,-0.7857922969751964
260492.621,,163.236,131.832,-0.3144256712081581
260592.618,,165.058,131.499,-0.6114359783538997
260692.611,,165.408,132.568,-0.400160176876102
260792.61,,164.562,128.001,-1.3709906913229193
260892.61,,164.179,131.175,-0.5753884503414894
260992.608,,165.058,131.958,-0.4954940286147947
261092.599,,161.576,133.511,0.2936542297049378
261192.603,,167.514,133.128,-0.5134445822295727
261292.595,,167.427,131.553,-0.8717545355884537
261392.591,,170.14,132.116,-1.0656961160981973
261492.592,,169.893,130.141,-1.498810707262452
261592.589,,168.848,131.338,-1.0885214907338143
261692.587,,170.4,131.47,-1.2433796840640208
261792.585,,167.856,129.879,-1.3080013013941998
261892.577,,166.892,127.003,-1.8664409803491164
261992.574,,162.323,128.989,-0.843760670223941
262092.576,,165.959,128.326,-1.438095428101817
262192.569,,169.989,132.209,-1.0098528078509017
262292.572,,169.392,132.325,-0.908312307236321
262392.564,,161.756,135.189,0.6923851032166678
262492.565,,167.091,133.19,-0.4221849652084212
262592.561,,165.67,134.743,0.11742835762177029
262692.558,,161.783,133.29,0.24787898511223172
262792.557,,164.428,134.585,0.2344914681455373
262892.553,,166.282,133.263,-0.2992619554160649
262992.548,,162.754,131.093,-0.38108315000051896
263092.546,,163.26,131.031,-0.45499520290759576
263192.541,,163.289,129.646,-0.7826376390886396
263292.543,,160.406,129.752,-0.40670423356303337
263392.537,,162.048,129.306,-0.7085576898980976
263492.533,,162.713,130.886,-0.4151426260317082
263592.53,,162.302,129.983,-0.5760413586534335
263692.527,,162.167,130.809,-0.36329173678038873
263792.525,,161.105,126.739,-1.1909949342370916
263892.525,,164.324,128.828,-1.0869529335074977
263992.517,,158.64,131.365,0.200418101755906
264092.52,,160.359,128.493,-0.6819257465552413
264192.517,,161.603,129.525,-0.5876332949541353
264292.509,,161.358,132.338,0.10623255171936423
264392.509,,162.381,134.563,0.5081502925086043
264492.503,,164.364,136.402,0.7029656698016017
264592.498,,158.452,135.339,1.1703741710451696
264692.498,,159.752,135.813,1.1265097882137693
264792.496,,160.974,134.973,0.7827283621490078
264892.491,,161.452,135.018,0.7373776633051514
264992.489,,161.112,134.811,0.7317292922995278
265092.487,,163.022,136.319,0.8574476823594995
265192.479,,163.895,134.988,0.4403163650546241
265292.475,,164.464,135.328,0.45339701723754455
265392.473,,170.713,137.775,0.274875690215163
265492.47,,164.889,133.161,-0.10440244879569614
265592.466,,158.688,133.69,0.7727929111179975
