Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
2.399994,,944.727,749.771,2.399994,8.439779111,1.521232486,2.399994,1.467312436,-0.20636226126701154,-5.4045985861756325,-17.07608248426366,-0.2063622612670115
2.499995,,943.065,748.722,2.499995,8.001710114,1.431202617,2.499995,1.488598999,-0.2060759332601677,-6.3128251549682,-17.626622596921614,-0.2060759332601677
2.599995,,944.265,747.373,2.599995,7.190970687,1.264583284,2.599995,1.880169901,-0.20851349991792553,-7.0063306696431535,-17.521272812077772,-0.2085134999179255
2.699997,,944.791,747.961,2.699997,6.405227422,1.103101043,2.699997,0.0,-0.2083317897820788,-7.127264658239039,-16.629347807440293,-0.2083317897820788
2.8,,945.117,747.675,2.8,5.710862874,0.960398525,2.8,0.0,-0.20890746859912585,-7.179496541005004,-15.721476674336332,-0.2089074685991258
2.9,,945.564,746.859,2.9,5.041781056,0.822891994,2.9,0.0,-0.21014442174194442,-7.743271866032874,-15.610375067163872,-0.2101444217419444
3.0,,944.954,745.972,3.0,4.739777287,0.760825607,3.0,0.305179991,-0.21057321308762117,-8.536002214961194,-16.25787371469295,-0.2105732130876211
3.1,,944.194,745.828,3.1,4.707071525,0.754104074,3.1,1.429531032,-0.21009029923935124,-9.006916128286852,-16.76914860123552,-0.2100902992393512
3.199999,,943.564,745.068,3.199999,4.256861666,0.661579072,3.199999,0.320838441,-0.21036834809297514,-9.31841773802413,-16.60096844070017,-0.2103683480929751
3.299999,,944.744,744.251,3.299999,3.414826981,0.488528086,3.299999,1.469059392,-0.2122193948836934,-10.090249260360546,-16.528846975407355,-0.2122193948836934
3.399995,,943.739,743.72,3.399995,2.938584622,0.390653008,3.399995,1.666511996,-0.21194313258220757,-11.312740387875238,-17.395863305855947,-0.2119431325822075
