Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,Unnamed: 12
1281.757027,,1026.579,998.963,1281.757027,-18.28785544,-0.004806053,1281.757027,3.268744287,-0.02690099836447072,-12.26136332,2.311963685,
1281.857022,,1027.808,995.752,1281.857022,-22.91980131,-0.105944788,1281.857022,14.13506526,-0.03118870450512162,-16.97704875,3.079599348,
1281.957022,,1027.335,991.851,1281.957022,-26.84103571,-0.191565109,1281.957022,4.90167438,-0.03453985311509881,-20.98982771,2.407715615,
1282.057017,,1026.254,990.611,1282.057017,-27.35906045,-0.202876201,1282.057017,0.607275156,-0.03473116791749403,-21.40534396,1.825677628,
1282.157016,,1027.445,993.626,1282.157016,-22.9710682,-0.107064203,1282.157016,1.252348466,-0.03291563052036845,-16.95703619,2.578307055,
1282.257009,,1028.325,1004.136,1282.257009,-16.45307969,0.035256354,1282.257009,0.936423172,-0.02352271898475684,-10.41954561,3.966084912,
1282.35701,,1029.838,1004.994,1282.35701,-12.34835372,0.124883221,1282.35701,1.598710999,-0.024124182638434334,-6.175317529,4.419193213,
1282.457006,,1027.594,1005.514,1282.457006,-11.9899869,0.132708176,1282.457006,1.649221853,-0.021487085366399608,-5.79288492,3.644055736,
1282.557,,1027.741,1005.323,1282.557,-13.92220873,0.09051803,1282.557,3.299268549,-0.021812888655799473,-7.894670261,2.741666228,
1282.656998,,1027.027,1001.008,1282.656998,-16.62630773,0.031473913,1282.656998,4.5824788,-0.02533429014037606,-10.62430973,2.507514422,
1282.756993,,1027.657,999.744,1282.756993,-18.78595727,-0.015682127,1282.756993,3.154951718,-0.027161786471556072,-12.61933107,2.795306725,
1282.856986,,1028.165,997.358,1282.856986,-19.89196175,-0.039831782,1282.856986,1.64958271,-0.029963089581925097,-13.63900527,3.334172376,
1282.956983,,1027.593,998.082,1282.956983,-21.29985727,-0.070573241,1282.956983,5.090195486,-0.028718568538322154,-15.08280857,3.923462146,
1283.056985,,1029.989,993.732,1283.056985,-24.23170017,-0.134590156,1283.056985,3.359370519,-0.035201346810499974,-18.02538786,4.145353941,
1283.156981,,1028.445,990.328,1283.156981,-27.39326143,-0.203622981,1283.156981,3.791786268,-0.037062750074141025,-21.12993977,3.993275014,
1283.256974,,1027.66,989.692,1283.256974,-28.80362458,-0.234418321,1283.256974,8.216995275,-0.036946071657941414,-22.48771429,4.00393872,
1283.356973,,1029.393,989.191,1283.356973,-28.45201164,-0.226740837,1283.356973,11.40319201,-0.03905408332871896,-22.12616139,4.037260049,
1283.456971,,1028.651,993.774,1283.456971,-26.51406514,-0.184425692,1283.456971,1.570152777,-0.0339055714717626,-20.19199033,3.540910382,
1283.556966,,1027.186,994.24,1283.556966,-20.91519114,-0.06217404,1283.556966,1.59600345,-0.03207403527696047,-14.60966378,3.195504811,
1283.656964,,1027.823,1010.039,1283.656964,-10.2637533,0.17040056,1283.656964,1.569534457,-0.017302590037389806,-3.971955265,3.759516141,
1283.756962,,1029.194,1019.144,1283.756962,2.195037495,0.442438789,1283.756962,0.910912735,-0.009764922842534988,8.544588494,3.802570845,
1283.856954,,1027.111,1030.078,1283.856954,10.80297117,0.630393388,1283.856954,1.979815195,0.0028886848646347578,17.25335023,1.894630095,
1283.956952,,1023.178,1030.075,1283.956952,12.70553921,0.671936043,1283.956952,3.140210394,0.0067407626043562785,19.1552095,-0.109932425,
1284.05695,,1024.98,1026.918,1284.05695,9.081114097,0.592796566,1284.05695,4.710458332,0.0018907686003628115,15.36544651,0.310795053,
1284.156946,,1027.543,1021.653,1284.156946,2.843247318,0.456592478,1284.156946,6.19406691,-0.005732120212973932,9.044489131,2.117374619,
1284.256941,,1027.388,1014.789,1284.256941,-3.225764632,0.324075343,1284.256941,1.633843407,-0.012263137198409884,3.221913203,2.787861492,
1284.356941,,1026.138,1008.796,1284.356941,-8.046182877,0.218821305,1284.356941,3.230568414,-0.016900260978542723,-1.354020571,2.539571852,
1284.456935,,1028.002,1006.238,1284.456935,-12.90851281,0.112652123,1284.456935,3.23844317,-0.021171165036643798,-6.305205473,3.037761881,
1284.556934,,1029.197,1003.086,1284.556934,-17.09412221,0.021259164,1284.556934,0.0,-0.025370264390587885,-10.60799389,4.044751701,
1284.65693,,1028.276,1000.644,1284.65693,-14.0368913,0.088013931,1284.65693,3.575475046,-0.026872162726738792,-7.531626569,4.271982327,
1284.756923,,1028.11,1020.346,1284.756923,1.213853947,0.421014604,1284.756923,3.970189725,-0.007551721119335379,7.710538014,3.812146349,
1284.856923,,1028.986,1041.569,1284.856923,22.50227915,0.885848278,1284.856923,11.11242002,0.012228543439852297,29.1052142,3.680349564,
1284.956914,,1027.98,1055.747,1284.956914,37.78515472,1.219550518,1284.956914,3.173401205,0.027011225899336615,44.64504234,4.051083741,
1285.056917,,1028.512,1059.37,1285.056917,41.3935013,1.29833892,1285.056917,3.25364872,0.03000256681497148,48.28621705,4.095839437,
1285.156913,,1028.571,1054.047,1285.156913,36.35458667,1.188314004,1285.156913,1.59963172,0.024768343653476636,42.95646628,3.262671955,
1285.256908,,1026.076,1047.506,1285.256908,28.66621626,1.020438108,1285.256908,3.059073748,0.020885392505038673,35.06183458,2.219377736,
1285.356902,,1026.409,1041.321,1285.356902,23.4036871,0.905530559,1285.356902,4.356242415,0.014528321556026697,30.00693011,2.061769826,
1285.456902,,1027.958,1039.862,1285.456902,22.76980389,0.891689692,1285.456902,0.922231024,0.011580239659596984,29.71615253,2.795567257,
1285.5569,,1027.637,1042.998,1285.5569,24.56790517,0.93095131,1285.5569,8.153739,0.014947885294126335,31.51645659,3.494826106,
1285.656895,,1027.994,1046.324,1285.656895,26.08976324,0.964181146,1285.656895,7.903436336,0.017830843370681304,32.81946094,3.70703671,
1285.756887,,1028.7,1046.933,1285.756887,30.72090277,1.065302275,1285.756887,3.140210394,0.01772431223874788,37.39366013,3.785891232,
1285.856889,,1028.327,1061.214,1285.856889,43.9538896,1.354245108,1285.856889,5.015665892,0.03198107216867781,50.71544475,4.173478978,
1285.956882,,1029.668,1080.375,1285.956882,61.69966477,1.741724866,1285.956882,2.357725834,0.04924597054584595,68.63104204,4.948091219,
1286.05688,,1029.864,1092.077,1286.05688,71.72293073,1.960583306,1286.05688,5.050358503,0.06040894720079541,78.92166334,5.786748696,
1286.156878,,1031.24,1085.189,1286.156878,68.68523016,1.894254985,1286.156878,3.249865586,0.05231468911213691,75.89204456,6.283029653,
1286.256872,,1030.72,1076.543,1286.256872,59.2612323,1.688481589,1286.256872,5.013721721,0.044457272586153236,66.09978359,6.497774184,
1286.356871,,1031.108,1071.782,1286.356871,51.74139296,1.524285576,1286.356871,4.947356339,0.039446886262156804,58.51437921,6.760893711,
1286.456865,,1031.143,1065.132,1286.456865,48.08612997,1.444472753,1286.456865,0.626232935,0.03296245040697559,55.26330445,6.752570722,
1286.556863,,1030.573,1063.2,1286.556863,45.45748393,1.387076154,1286.556863,10.73210036,0.03165908674106536,52.74984281,5.646152022,
1286.656856,,1027.427,1060.173,1286.656856,40.43363263,1.277380146,1286.656856,0.908517552,0.03187185074949373,47.46149088,3.494229667,
1286.756854,,1026.021,1049.884,1286.756854,32.81956799,1.11112672,1286.756854,0.607275156,0.02325780856337254,39.75359424,1.612299191,
1286.856853,,1026.22,1043.482,1286.856853,26.1219051,0.964882965,1286.856853,0.626291648,0.016820954571144534,33.09638361,1.256770895,
1286.956851,,1026.162,1041.951,1286.956851,23.02176681,0.897191313,1286.956851,0.320323522,0.015386459447923414,30.00772156,2.378565352,
1287.056845,,1028.265,1040.589,1287.056845,22.57318903,0.887396598,1287.056845,0.313126253,0.011985237268602783,29.69159068,3.700810567,
1287.156842,,1028.772,1039.6,1287.156842,22.21400121,0.879553717,1287.156842,0.0,0.010525169814108446,29.45973949,3.975734475,
1287.256842,,1027.358,1038.28,1287.256842,19.63341591,0.823206526,1287.256842,0.0,0.010631152918456883,26.82003593,3.302860654,
1287.356833,,1027.038,1031.794,1287.356833,13.60491097,0.691573864,1287.356833,1.683912083,0.00463079262889989,20.73075929,2.831296027,
1287.456835,,1027.892,1022.838,1287.456835,5.239764215,0.508920527,1287.456835,6.484248829,-0.004916858969619461,12.42120706,3.123009589,
1287.556825,,1027.896,1015.347,1287.556825,-2.774470743,0.333929365,1287.556825,0.294715729,-0.012208433538023282,4.46376729,3.575616262,
1287.656821,,1027.481,1009.287,1287.656821,-8.751210632,0.203426994,1287.656821,1.599243919,-0.01770738339687056,-1.499447402,3.427025791,
1287.756824,,1027.254,1005.891,1287.756824,-12.38662305,0.124047609,1287.756824,1.633939516,-0.02079621982489233,-5.128720828,2.595377311,
1287.856821,,1026.112,1004.852,1287.856821,-13.03337698,0.109925709,1287.856821,1.214587118,-0.020718985841701593,-5.774611544,1.669387621,
1287.956812,,1025.391,1007.91,1287.956812,-9.655288114,0.183686424,1287.956812,3.423866354,-0.01704813090811223,-2.407710821,1.439267051,
1288.05681,,1026.871,1015.606,1288.05681,-2.838704747,0.332526812,1288.05681,1.480258021,-0.010970219238833406,4.402209711,2.125739586,
1288.156806,,1027.055,1022.106,1288.156806,4.43310763,0.491307146,1288.156806,0.608215125,-0.00481863191357821,11.73297378,3.036590112,
1288.2568,,1028.07,1026.779,1288.2568,8.437231447,0.578737361,1288.2568,1.521777241,-0.0012557510675342536,15.89372947,3.354362805,
1288.356799,,1027.007,1024.484,1288.356799,6.788944559,0.542746946,1288.356799,3.154760515,-0.002456653167894803,14.33957631,3.072994321,
1288.456791,,1027.34,1017.829,1288.456791,-0.123145516,0.391821164,1288.456791,3.154951718,-0.009257889306363978,7.31567596,2.771505776,
1288.556792,,1026.948,1011.368,1288.556792,-8.04170078,0.218919172,1288.556792,1.625762885,-0.015171167381405913,-0.736313974,2.730665415,
1288.656784,,1027.018,1005.146,1288.656784,-10.60673354,0.162911572,1288.656784,0.303748032,-0.021296608238609325,-3.278055038,2.721335239,
1288.756779,,1026.991,1012.683,1288.756779,-5.783457438,0.268228012,1288.756779,0.939378758,-0.013931962402786385,1.674157339,2.515152363,
1288.856775,,1026.175,1019.82,1288.856775,0.706642561,0.409939622,1288.856775,0.0,-0.006192900821009969,8.337805802,2.139869535,
1288.956772,,1026.008,1019.347,1288.956772,2.124852597,0.440906299,1288.956772,1.736006485,-0.006492152107975823,9.794111028,1.633595219,
1289.056771,,1025.576,1017.34,1289.056771,-1.025910144,0.37210926,1289.056771,1.336094417,-0.008030609140619505,6.423000109,1.032984959,
1289.156766,,1024.521,1014.502,1289.156766,-2.686851694,0.33584253,1289.156766,3.358503557,-0.009779204135395961,4.606481995,0.738140517,
1289.256758,,1026.216,1018.605,1289.256758,0.655051661,0.408813133,1289.256758,5.01607971,-0.00741656727238698,8.133775225,1.341115952,
1289.356756,,1026.375,1024.462,1289.356756,6.192990793,0.52973427,1289.356756,2.185804499,-0.0018638411886493834,13.96010142,2.643861434,
1289.456751,,1027.61,1027.118,1289.456751,8.863261897,0.588039754,1289.456751,15.93556968,-0.0004787808604431271,16.67538133,3.25147771,
1289.556744,,1026.607,1024.866,1289.556744,7.272458485,0.553304493,1289.556744,5.395023845,-0.0016958777799099222,14.88407273,2.057369883,
1289.656741,,1024.459,1022.257,1289.656741,4.273797087,0.487828594,1289.656741,4.864676129,-0.00214942716106756,11.73671635,0.133828092,
1289.756738,,1023.383,1019.899,1289.756738,2.51203165,0.44936037,1289.756738,6.330406306,-0.003404395030990389,10.08063534,-0.197962709,
1289.856732,,1025.99,1019.436,1289.856732,1.20006492,0.420713521,1289.856732,3.172934611,-0.006387976490998912,8.993769846,1.459920831,
1289.956733,,1027.819,1016.243,1289.956733,-2.036252567,0.35004839,1289.956733,3.153995933,-0.011262683410211242,5.847596245,3.012575061,
1290.056729,,1026.551,1010.564,1290.056729,-7.152481016,0.238335323,1290.056729,19.81634998,-0.015573507794546951,0.618395885,2.954552374,
1290.156724,,1026.239,1006.406,1290.156724,-11.23575406,0.149176882,1290.156724,1.68350385,-0.019325907512772446,-3.576971762,2.176837114,
1290.256717,,1027.217,1005.893,1290.256717,-12.18092748,0.12853898,1290.256717,6.661356647,-0.02075900223613907,-4.398003097,2.159725094,
1290.356715,,1026.189,1006.581,1290.356715,-11.28125049,0.148183466,1290.356715,17.31433426,-0.019107591291662705,-3.293378694,2.924687679,
1290.456711,,1027.971,1006.492,1290.456711,-11.50501154,0.143297634,1290.456711,3.701094432,-0.020894558309524337,-3.548759245,3.442851616,
1290.556706,,1028.188,1004.661,1290.556706,-13.75813303,0.09410063,1290.556706,6.124672868,-0.02288200212412531,-5.903683273,3.386289456,
1290.656699,,1027.04,1001.884,1290.656699,-15.81413104,0.049207825,1290.656699,4.86774702,-0.02449369060601335,-7.866427163,3.653517378,
1290.756695,,1028.786,1000.341,1290.756695,-15.97005262,0.045803271,1290.756695,6.544453169,-0.027649093203056852,-7.932712478,4.825260625,
1290.85669,,1031.518,1004.928,1290.85669,-16.00786499,0.044977636,1290.85669,7.194127779,-0.025777543387512415,-7.944857759,6.152509405,
1290.956688,,1030.322,998.874,1290.956688,-17.83570116,0.005066756,1290.956688,16.38485037,-0.030522496850499035,-9.649040551,6.929116964,
1291.056682,,1031.163,996.438,1291.056682,-20.33298022,-0.049461439,1291.056682,3.230027667,-0.033675568266122835,-12.10015659,7.36146766,
1291.156679,,1031.976,997.498,1291.156679,-22.51075022,-0.09701314,1291.156679,9.758201495,-0.03340969169825661,-14.36151074,7.346529589,
1291.256674,,1031.118,992.112,1291.256674,-25.30647724,-0.158057959,1291.256674,0.308261501,-0.037828842091787725,-17.15264771,6.428541182,
1291.356672,,1028.376,988.697,1291.356672,-28.72267871,-0.232650864,1291.356672,0.323247954,-0.038584136541498414,-20.52168792,5.268532031,
1291.456671,,1029.373,986.677,1291.456671,-31.74716008,-0.298690544,1291.456671,0.0,-0.041477676216492974,-23.50982262,4.967674785,
1291.556667,,1029.869,983.003,1291.556667,-34.73755547,-0.363985955,1291.556667,0.313057771,-0.04550675862658248,-26.45421446,5.242481464,
1291.656658,,1029.141,980.122,1291.656658,-38.35795968,-0.443037636,1291.656658,1.200687826,-0.04763098545291667,-30.15552487,5.182741479,
1291.756656,,1028.383,976.432,1291.756656,-41.11266841,-0.503186818,1291.756656,0.598139928,-0.050517171131767076,-32.96380146,4.862257335,
1291.856652,,1029.46,977.336,1291.856652,-40.60577826,-0.49211885,1291.856652,0.598139928,-0.050632370368931305,-32.25741326,4.641190175,
1291.95665,,1027.951,979.944,1291.95665,-37.22875945,-0.4183815,1291.95665,3.253140385,-0.046701642393460446,-28.80381388,4.091520291,
1292.056642,,1026.794,985.511,1292.056642,-33.55222938,-0.338104309,1292.056642,1.932508804,-0.04020572773117113,-25.33742105,2.825935939,
1292.156641,,1025.756,991.132,1292.156641,-28.44282035,-0.226540145,1292.156641,11.02823212,-0.033754616107534476,-20.27969435,1.445833941,
1292.256634,,1024.839,994.848,1292.256634,-17.24518634,0.017960672,1292.256634,19.52189232,-0.029264108801480025,-9.013341137,0.827445558,
1292.356628,,1024.752,1021.286,1292.356628,-1.276668484,0.366633941,1292.356628,4.717661717,-0.0033822817618311633,6.953992681,0.882496325,
1292.456627,,1024.963,1028.723,1292.456627,11.06567546,0.636129548,1292.456627,3.358503557,0.003668425104125701,19.44910741,0.631145265,
1292.556623,,1023.781,1031.331,1292.556623,15.63425991,0.735884784,1292.556623,17.82021669,0.00737462406510763,24.05673327,-0.366824205,
1292.656618,,1022.565,1034.05,1292.656618,15.6155892,0.735477109,1292.656618,1.648191701,0.011231559851940853,23.77040916,-1.250031112,
1292.756617,,1022.903,1032.056,1292.756617,13.62635886,0.692042179,1292.756617,3.253140385,0.00894806252401256,21.79691943,-1.116965676,
1292.856613,,1023.794,1026.2,1292.856613,9.370931984,0.599124752,1292.856613,0.0,0.002350082145431662,17.84465875,-0.347790696,
1292.956605,,1024.727,1021.781,1292.956605,3.385986253,0.468443206,1292.956605,0.29899857,-0.0028749120497460687,11.868665,0.265273841,
1293.056604,,1024.137,1015.371,1293.056604,-2.196134337,0.346557365,1293.056604,4.513823951,-0.008559401720668195,6.139607096,0.878996642,
1293.156595,,1026.427,1011.5,1293.156595,-5.859707786,0.266563082,1293.156595,1.702149725,-0.01454268058030421,2.573749945,1.926866901,
1293.256595,,1026.869,1010.188,1293.256595,-8.075906384,0.218172291,1293.256595,1.574903759,-0.016244525835330436,0.574496235,2.938930593,
1293.356588,,1027.447,1008.121,1293.356588,-10.08238012,0.174360851,1293.356588,1.644611062,-0.01880972935830258,-1.390281285,3.243132374,
1293.456587,,1026.781,1005.275,1293.456587,-11.59198848,0.141398488,1293.456587,0.0,-0.02094507007823477,-3.040004665,3.078160486,
1293.556584,,1026.969,1008.112,1293.556584,-10.95570866,0.155291685,1293.556584,1.634700641,-0.0183618005996287,-2.442075253,3.03913213,
1293.656575,,1027.768,1008.424,1293.656575,-7.89892152,0.222036763,1293.656575,0.298962886,-0.018821368246530395,0.78610382,3.191031453,
1293.75657,,1026.867,1013.395,1293.75657,-5.216519942,0.280607116,1293.75657,3.238628418,-0.01311951791225152,3.593138787,3.355904423,
1293.85657,,1027.257,1012.06,1293.85657,-6.377317566,0.25526105,1293.85657,0.299043187,-0.014793766311643645,2.390382609,3.475256854,
1293.956565,,1028.129,1006.033,1293.956565,-11.16448413,0.150733064,1293.956565,0.598122076,-0.02149146653775926,-2.470247552,3.515501437,
1294.056563,,1027.438,1001.375,1294.056563,-16.02332712,0.04464002,1294.056563,3.238240774,-0.02536698078132218,-7.317758424,3.775323356,
1294.156555,,1028.668,999.204,1294.156555,-19.1923363,-0.024555431,1294.156555,0.323154129,-0.028642866308663188,-10.34085737,4.798206519,
1294.256553,,1029.928,995.564,1294.256553,-22.3204464,-0.092857848,1294.256553,1.616288937,-0.03336543913749324,-13.31720495,6.210134926,
1294.356549,,1031.462,991.495,1294.356549,-26.54225013,-0.185041113,1294.356549,15.63190247,-0.038747913156277194,-17.55917613,6.764775021,
1294.456545,,1029.897,987.78,1294.456545,-30.09731314,-0.262666066,1294.456545,1.593770271,-0.04089438070020591,-21.19754934,6.283488446,
1294.556536,,1029.374,985.944,1294.556536,-31.13885937,-0.285408272,1294.556536,3.193957901,-0.04219069065276572,-22.21399357,5.944496708,
1294.656537,,1030.454,987.776,1294.656537,-31.01956093,-0.282803386,1294.656537,1.613071558,-0.04141669594178876,-22.00102223,6.047575595,
1294.75653,,1029.7,985.095,1294.75653,-32.7280836,-0.320109051,1294.75653,3.286718355,-0.04331844226473732,-23.63850142,5.503344703,
1294.85653,,1027.545,980.687,1294.85653,-36.85040072,-0.410120021,1294.85653,0.307353765,-0.045601895780720124,-27.78965979,4.101307153,
1294.956523,,1027.146,976.401,1294.956523,-41.23024398,-0.505754086,1294.956523,0.616257577,-0.04940388221343412,-32.3016965,3.20486384,
1295.056516,,1027.786,974.221,1295.056516,-43.82187361,-0.562342429,1295.056516,0.598122076,-0.052116880362254446,-34.91290562,3.58461261,
